counter txid numreads length
6341 FBtr0079637 136 2656
6342 FBtr0079634 0 864
6343 FBtr0079635 0 992
6344 FBtr0079632 0 1105
6345 FBtr0079633 0 790
6346 FBtr0079631 0 1803
6347 FBtr0330403 0 588
6348 FBtr0307016 0 5140
6349 FBtr0307017 358 5788
6350 FBtr0307015 0 5633
6351 FBtr0307018 340 5079
6352 FBtr0307019 0 494
6353 FBtr0330407 140 2218
6354 FBtr0330406 0 4188
6355 FBtr0330405 0 4483
6356 FBtr0330404 152 2340
6357 FBtr0331847 114 1843
6358 FBtr0303199 0 5063
6359 FBtr0071009 88 1107
6360 FBtr0071008 0 635
6361 FBtr0330728 600 8684
6362 FBtr0330729 0 8925
6363 FBtr0076059 0 1893
6364 FBtr0076058 0 1688
6365 FBtr0076057 0 5832
6366 FBtr0076056 0 5505
6367 FBtr0076055 0 5849
6368 FBtr0076054 0 6026
6369 FBtr0076053 358 6275
6370 FBtr0076052 0 4340
6371 FBtr0076051 112 1770
6372 FBtr0330725 0 8547
6373 FBtr0074082 0 15782
6374 FBtr0091449 0 1405
6375 FBtr0091448 0 1514
6376 FBtr0074083 116 1486
6377 FBtr0091446 0 1066
6378 FBtr0091445 0 1677
6379 FBtr0303193 0 246
6380 FBtr0074086 130 1948
6381 FBtr0074087 82 1529
6382 FBtr0074084 0 780
6383 FBtr0332397 0 357
6384 FBtr0331923 0 3300
6385 FBtr0077090 0 1152
6386 FBtr0074089 0 1256
6387 FBtr0077095 0 5157
6388 FBtr0077096 0 4835
6389 FBtr0077098 80 1123
6390 FBtr0332391 0 8395
6391 FBtr0332390 180 8563
6392 FBtr0300372 98 1542
6393 FBtr0300373 206 3833
6394 FBtr0300370 42 888
6395 FBtr0300376 82 5177
6396 FBtr0300377 0 2371
6397 FBtr0300374 208 3518
6398 FBtr0300375 228 5177
6399 FBtr0300378 404 3775
6400 FBtr0300379 0 1845
6401 FBtr0070842 410 5767
6402 FBtr0070843 0 2912
6403 FBtr0070840 14 647
6404 FBtr0070841 402 5733
6405 FBtr0070846 38 2021
6406 FBtr0070847 0 3488
6407 FBtr0070844 0 3188
6408 FBtr0070845 0 2782
6409 FBtr0070848 0 1632
6410 FBtr0070849 0 830
6411 FBtr0075975 0 1524
6412 FBtr0075976 0 1711
6413 FBtr0331844 0 4146
6414 FBtr0331845 0 4750
6415 FBtr0333408 0 1655
6416 FBtr0333409 64 854
6417 FBtr0073579 0 2289
6418 FBtr0073578 0 1061
6419 FBtr0333402 94 4738
6420 FBtr0333403 48 659
6421 FBtr0333400 32 1907
6422 FBtr0333401 0 4762
6423 FBtr0333406 122 2395
6424 FBtr0083316 30 487
6425 FBtr0333404 0 3080
6426 FBtr0333405 0 7966
6427 FBtr0083317 0 74
6428 FBtr0076567 22 1104
6429 FBtr0111019 0 582
6430 FBtr0075931 138 1376
6431 FBtr0111017 0 3387
6432 FBtr0075935 0 2839
6433 FBtr0331809 0 3929
6434 FBtr0075936 58 1061
6435 FBtr0075939 212 2904
6436 FBtr0075938 0 2797
6437 FBtr0331806 0 4398
6438 FBtr0331807 0 4403
6439 FBtr0331800 0 1442
6440 FBtr0331801 36 626
6441 FBtr0331802 0 580
6442 FBtr0331803 0 416
6443 FBtr0083318 0 5184
6444 FBtr0308353 0 809
6445 FBtr0111011 16 282
6446 FBtr0111010 0 3512
6447 FBtr0085619 244 4517
6448 FBtr0080801 0 3382
6449 FBtr0080800 0 643
6450 FBtr0080803 278 4037
6451 FBtr0080802 0 809
6452 FBtr0080805 66 3018
6453 FBtr0080804 384 3697
6454 FBtr0080807 24 440
6455 FBtr0080806 0 2814
6456 FBtr0080809 0 1340
6457 FBtr0080808 0 2600
6458 FBtr0075067 0 1281
6459 FBtr0075066 42 648
6460 FBtr0075065 48 741
6461 FBtr0075064 564 5316
6462 FBtr0075063 0 595
6463 FBtr0075062 134 1391
6464 FBtr0075060 0 916
6465 FBtr0075069 0 1325
6466 FBtr0075068 244 3309
6467 FBtr0334098 186 2146
6468 FBtr0334099 0 2640
6469 FBtr0334090 36 1619
6470 FBtr0334091 34 2228
6471 FBtr0334092 0 2262
6472 FBtr0334093 0 2193
6473 FBtr0334094 0 714
6474 FBtr0334095 0 670
6475 FBtr0334096 196 3265
6476 FBtr0334097 14 953
6477 FBtr0080376 0 911
6478 FBtr0112678 0 2078
6479 FBtr0080370 0 2743
6480 FBtr0112672 636 8700
6481 FBtr0112673 444 8694
6482 FBtr0112671 126 2216
6483 FBtr0112677 0 2518
6484 FBtr0112674 0 8201
6485 FBtr0112675 0 5814
6486 FBtr0089510 0 3624
6487 FBtr0089511 322 4801
6488 FBtr0089512 0 5099
6489 FBtr0089513 388 5026
6490 FBtr0089514 0 4590
6491 FBtr0089515 0 4590
6492 FBtr0089516 0 4801
6493 FBtr0089517 0 1252
6494 FBtr0089518 0 1184
6495 FBtr0089519 0 1432
6496 FBtr0083777 0 2135
6497 FBtr0083774 66 883
6498 FBtr0083775 0 993
6499 FBtr0083772 66 1142
6500 FBtr0083773 0 965
6501 FBtr0083770 0 1443
6502 FBtr0083771 0 5238
6503 FBtr0083779 0 1716
6504 FBtr0087067 78 1205
6505 FBtr0087060 0 1464
6506 FBtr0333186 0 1852
6507 FBtr0333184 80 986
6508 FBtr0333183 68 1101
6509 FBtr0073092 58 954
6510 FBtr0114539 0 529
6511 FBtr0114538 54 825
6512 FBtr0114537 0 913
6513 FBtr0114536 0 920
6514 FBtr0114535 0 1743
6515 FBtr0073093 126 1577
6516 FBtr0114533 222 2716
6517 FBtr0114532 0 964
6518 FBtr0114531 0 1203
6519 FBtr0114530 0 391
6520 FBtr0082425 0 1154
6521 FBtr0082424 0 1107
6522 FBtr0082427 0 1317
6523 FBtr0082426 122 2107
6524 FBtr0082420 0 3932
6525 FBtr0082423 40 642
6526 FBtr0082429 0 3294
6527 FBtr0082428 0 576
6528 FBtr0086335 0 593
6529 FBtr0086334 0 73
6530 FBtr0086337 28 569
6531 FBtr0086336 0 6064
6532 FBtr0086331 0 72
6533 FBtr0086330 0 74
6534 FBtr0086333 0 72
6535 FBtr0086332 0 72
6536 FBtr0086339 0 467
6537 FBtr0086338 48 787
6538 FBtr0308343 0 11351
6539 FBtr0308342 0 11605
6540 FBtr0072305 0 602
6541 FBtr0072304 0 910
6542 FBtr0308347 782 11486
6543 FBtr0308346 0 11309
6544 FBtr0308345 0 12903
6545 FBtr0308344 786 10469
6546 FBtr0308349 0 1935
6547 FBtr0308348 74 1148
6548 FBtr0072309 0 2161
6549 FBtr0072308 150 2346
6550 FBtr0308695 196 3047
6551 FBtr0308694 280 3785
6552 FBtr0308697 256 3931
6553 FBtr0308691 0 3888
6554 FBtr0308690 74 1326
6555 FBtr0308693 0 1493
6556 FBtr0308692 0 1168
6557 FBtr0308699 0 4603
6558 FBtr0308698 236 3758
6559 FBtr0071345 80 1418
6560 FBtr0081819 174 2236
6561 FBtr0081818 0 7040
6562 FBtr0084869 0 1999
6563 FBtr0084868 0 729
6564 FBtr0081811 0 73
6565 FBtr0081810 0 73
6566 FBtr0081813 0 73
6567 FBtr0081812 0 73
6568 FBtr0081815 52 862
6569 FBtr0081814 0 74
6570 FBtr0081817 0 7042
6571 FBtr0081816 0 809
6572 FBtr0079038 0 2700
6573 FBtr0079039 116 1539
6574 FBtr0079034 130 1638
6575 FBtr0079035 0 1521
6576 FBtr0079036 358 6376
6577 FBtr0079037 0 846
6578 FBtr0079030 116 1496
6579 FBtr0079031 0 1182
6580 FBtr0079032 0 2447
6581 FBtr0079033 0 1647
6582 FBtr0113106 316 4383
6583 FBtr0303009 0 849
6584 FBtr0303008 0 632
6585 FBtr0087882 114 1840
6586 FBtr0087885 0 2782
6587 FBtr0087886 0 3018
6588 FBtr0087887 842 7449
6589 FBtr0303001 0 351
6590 FBtr0303000 16 801
6591 FBtr0303003 0 951
6592 FBtr0303002 0 944
6593 FBtr0303005 0 1970
6594 FBtr0303004 44 619
6595 FBtr0303007 0 225
6596 FBtr0303006 0 1375
6597 FBtr0082043 0 1093
6598 FBtr0302995 0 625
6599 FBtr0082041 0 2202
6600 FBtr0082047 0 1578
6601 FBtr0082046 92 1841
6602 FBtr0082045 0 1727
6603 FBtr0113262 138 2606
6604 FBtr0113263 62 966
6605 FBtr0113261 178 2733
6606 FBtr0113267 292 3316
6607 FBtr0113264 0 2102
6608 FBtr0113265 0 631
6609 FBtr0113268 300 3706
6610 FBtr0113269 160 7240
6611 FBtr0304259 0 71
6612 FBtr0304258 0 23
6613 FBtr0078848 56 1083
6614 FBtr0078849 0 2168
6615 FBtr0078842 116 1856
6616 FBtr0078843 0 517
6617 FBtr0078840 184 2533
6618 FBtr0078841 0 1116
6619 FBtr0078846 0 2000
6620 FBtr0078847 62 872
6621 FBtr0078844 0 2991
6622 FBtr0304256 0 112
6623 FBtr0332584 0 1659
6624 FBtr0332585 0 2122
6625 FBtr0086854 0 67
6626 FBtr0086855 0 67
6627 FBtr0086856 0 72
6628 FBtr0300570 48 814
6629 FBtr0300571 0 935
6630 FBtr0300572 110 1455
6631 FBtr0086857 0 77
6632 FBtr0300575 0 3945
6633 FBtr0300576 34 2044
6634 FBtr0300577 504 9866
6635 FBtr0300578 734 12646
6636 FBtr0080025 0 1410
6637 FBtr0086851 0 77
6638 FBtr0086852 0 76
6639 FBtr0086853 0 67
6640 FBtr0305128 34 533
6641 FBtr0305129 0 2996
6642 FBtr0305120 0 1508
6643 FBtr0305121 0 1730
6644 FBtr0305122 0 1350
6645 FBtr0305123 0 2080
6646 FBtr0305124 0 989
6647 FBtr0305125 0 888
6648 FBtr0305126 0 1594
6649 FBtr0305127 20 1283
6650 FBtr0085909 132 2020
6651 FBtr0085908 426 3283
6652 FBtr0085903 0 1644
6653 FBtr0085902 0 3613
6654 FBtr0085901 0 5489
6655 FBtr0085900 0 2831
6656 FBtr0085906 0 4732
6657 FBtr0085905 88 1457
6658 FBtr0085904 0 1500
6659 FBtr0083439 0 1188
6660 FBtr0083438 88 1222
6661 FBtr0100299 0 1390
6662 FBtr0100298 0 3380
6663 FBtr0083435 0 3524
6664 FBtr0100296 0 2776
6665 FBtr0083437 88 1585
6666 FBtr0083436 0 1282
6667 FBtr0100293 0 2083
6668 FBtr0100291 116 1754
6669 FBtr0083432 0 717
6670 FBtr0111132 94 1024
6671 FBtr0111134 12 1077
6672 FBtr0100438 0 2579
6673 FBtr0100433 82 1213
6674 FBtr0100432 0 866
6675 FBtr0100431 0 3353
6676 FBtr0100430 0 3887
6677 FBtr0100437 0 2559
6678 FBtr0100436 0 2566
6679 FBtr0100434 0 1042
6680 FBtr0074354 0 1958
6681 FBtr0331350 596 9184
6682 FBtr0331351 0 8672
6683 FBtr0075267 0 3713
6684 FBtr0075266 262 4378
6685 FBtr0075261 48 743
6686 FBtr0331355 0 1381
6687 FBtr0075263 240 4379
6688 FBtr0331357 0 2336
6689 FBtr0331358 0 2140
6690 FBtr0331359 84 1289
6691 FBtr0075269 206 3739
6692 FBtr0075268 0 3686
6693 FBtr0099990 0 3195
6694 FBtr0078025 0 2605
6695 FBtr0078023 0 871
6696 FBtr0078028 0 164
6697 FBtr0110771 0 1149
6698 FBtr0110770 28 362
6699 FBtr0110773 0 929
6700 FBtr0110772 178 2360
6701 FBtr0110774 52 2283
6702 FBtr0110777 0 1284
6703 FBtr0076794 0 4146
6704 FBtr0330086 142 1787
6705 FBtr0079779 66 1186
6706 FBtr0079778 0 955
6707 FBtr0330083 166 2454
6708 FBtr0330082 0 2740
6709 FBtr0330081 218 3476
6710 FBtr0330080 0 3870
6711 FBtr0079773 0 1021
6712 FBtr0079771 140 2762
6713 FBtr0079770 0 1134
6714 FBtr0079777 0 3442
6715 FBtr0079776 214 3560
6716 FBtr0330089 0 3119
6717 FBtr0330088 0 2370
6718 FBtr0070569 0 2797
6719 FBtr0070568 0 1472
6720 FBtr0331688 0 1671
6721 FBtr0331689 0 1220
6722 FBtr0331682 0 15334
6723 FBtr0331683 0 15403
6724 FBtr0331680 110 1536
6725 FBtr0331681 0 15706
6726 FBtr0331686 0 579
6727 FBtr0331687 188 1684
6728 FBtr0331684 0 15373
6729 FBtr0331685 10 518
6730 FBtr0071218 142 1900
6731 FBtr0071219 0 6174
6732 FBtr0076247 0 3870
6733 FBtr0071212 0 4205
6734 FBtr0071213 278 4093
6735 FBtr0076242 0 1594
6736 FBtr0079289 30 647
6737 FBtr0076240 0 1955
6738 FBtr0076241 0 356
6739 FBtr0100834 0 1276
6740 FBtr0079280 82 819
6741 FBtr0100839 522 8024
6742 FBtr0100838 0 1263
6743 FBtr0290121 0 6798
6744 FBtr0290120 0 5257
6745 FBtr0290123 0 1001
6746 FBtr0290122 0 949
6747 FBtr0290125 0 558
6748 FBtr0290124 140 1933
6749 FBtr0086569 0 4263
6750 FBtr0077119 0 951
6751 FBtr0077118 136 1940
6752 FBtr0077115 0 1524
6753 FBtr0077114 0 3486
6754 FBtr0077117 92 1604
6755 FBtr0077116 286 3632
6756 FBtr0077113 52 818
6757 FBtr0077112 0 1106
6758 FBtr0072547 0 506
6759 FBtr0072546 0 1243
6760 FBtr0072541 48 785
6761 FBtr0072540 0 608
6762 FBtr0088959 0 3146
6763 FBtr0088958 122 1863
6764 FBtr0088957 0 2050
6765 FBtr0088956 0 2022
6766 FBtr0088955 22 1259
6767 FBtr0088954 0 1058
6768 FBtr0072549 224 4064
6769 FBtr0072548 220 4011
6770 FBtr0088951 0 1754
6771 FBtr0088950 0 2699
6772 FBtr0333040 0 1406
6773 FBtr0072899 0 1018
6774 FBtr0072898 0 592
6775 FBtr0333041 0 3429
6776 FBtr0072891 0 6902
6777 FBtr0072890 0 2708
6778 FBtr0333046 214 3145
6779 FBtr0074491 0 1527
6780 FBtr0331237 96 1342
6781 FBtr0074493 124 1468
6782 FBtr0074492 0 984
6783 FBtr0074495 0 1150
6784 FBtr0074494 0 1357
6785 FBtr0075325 102 1570
6786 FBtr0074499 0 778
6787 FBtr0075326 110 2010
6788 FBtr0075327 0 1826
6789 FBtr0075320 0 688
6790 FBtr0075321 140 2005
6791 FBtr0075322 0 4158
6792 FBtr0075323 0 3177
6793 FBtr0333044 0 4612
6794 FBtr0076675 0 3174
6795 FBtr0330189 0 8301
6796 FBtr0073915 0 1012
6797 FBtr0073914 0 967
6798 FBtr0076678 200 3110
6799 FBtr0073919 0 907
6800 FBtr0073918 0 971
6801 FBtr0089231 118 2044
6802 FBtr0089233 0 3672
6803 FBtr0089235 262 2842
6804 FBtr0089236 190 2844
6805 FBtr0074110 426 5321
6806 FBtr0081749 56 981
6807 FBtr0081748 148 1314
6808 FBtr0081745 24 1370
6809 FBtr0081744 0 1872
6810 FBtr0081747 0 1222
6811 FBtr0081741 22 1313
6812 FBtr0081740 0 1851
6813 FBtr0081743 0 1847
6814 FBtr0081742 0 1939
6815 FBtr0113060 0 512
6816 FBtr0113061 118 1814
6817 FBtr0113062 156 2688
6818 FBtr0113063 220 3089
6819 FBtr0113064 0 2012
6820 FBtr0113065 80 1498
6821 FBtr0113066 608 10866
6822 FBtr0113067 0 3810
6823 FBtr0113068 172 2368
6824 FBtr0113069 184 2908
6825 FBtr0086915 150 2633
6826 FBtr0086914 174 2362
6827 FBtr0086917 74 1180
6828 FBtr0086916 68 1245
6829 FBtr0086911 64 873
6830 FBtr0086910 0 887
6831 FBtr0086913 0 3236
6832 FBtr0086912 0 1863
6833 FBtr0074112 90 1443
6834 FBtr0086919 0 1680
6835 FBtr0086918 0 1161
6836 FBtr0089498 144 2192
6837 FBtr0089497 0 2157
6838 FBtr0089496 0 1830
6839 FBtr0089491 0 2039
6840 FBtr0089490 0 1876
6841 FBtr0089493 110 1670
6842 FBtr0089492 0 2579
6843 FBtr0084219 100 1345
6844 FBtr0074114 182 3859
6845 FBtr0084214 0 2172
6846 FBtr0084215 154 2693
6847 FBtr0084216 0 3647
6848 FBtr0084211 32 1489
6849 FBtr0084212 0 1476
6850 FBtr0084213 0 1978
6851 FBtr0075496 0 1533
6852 FBtr0088542 174 2404
6853 FBtr0088543 0 2310
6854 FBtr0075497 0 2711
6855 FBtr0088548 0 2566
6856 FBtr0088549 0 2251
6857 FBtr0075494 0 3207
6858 FBtr0088283 0 2868
6859 FBtr0075495 0 2078
6860 FBtr0083733 246 3246
6861 FBtr0331585 66 881
6862 FBtr0083730 0 2016
6863 FBtr0075493 0 3410
6864 FBtr0088280 0 4513
6865 FBtr0331587 0 6981
6866 FBtr0331586 0 737
6867 FBtr0083735 0 2688
6868 FBtr0083632 66 966
6869 FBtr0083631 0 1287
6870 FBtr0083630 0 940
6871 FBtr0083637 312 3624
6872 FBtr0083636 0 1291
6873 FBtr0083634 0 1281
6874 FBtr0071373 120 1853
6875 FBtr0083639 0 3806
6876 FBtr0083638 0 3287
6877 FBtr0071372 26 1398
6878 FBtr0087743 20 1024
6879 FBtr0333172 0 3550
6880 FBtr0087741 0 2448
6881 FBtr0087740 0 2526
6882 FBtr0087747 0 864
6883 FBtr0087746 0 637
6884 FBtr0087745 0 879
6885 FBtr0333173 0 2668
6886 FBtr0087748 44 607
6887 FBtr0073005 0 1586
6888 FBtr0082326 82 1408
6889 FBtr0082324 0 1346
6890 FBtr0082325 0 3173
6891 FBtr0082323 130 1297
6892 FBtr0082320 0 1694
6893 FBtr0082321 0 1704
6894 FBtr0333176 360 3566
6895 FBtr0082329 0 3114
6896 FBtr0085675 0 1542
6897 FBtr0085674 0 1524
6898 FBtr0085677 0 1768
6899 FBtr0085676 0 1575
6900 FBtr0085671 44 1766
6901 FBtr0073001 198 3203
6902 FBtr0301939 0 778
6903 FBtr0301938 0 640
6904 FBtr0301937 12 231
6905 FBtr0301936 0 244
6906 FBtr0301935 0 414
6907 FBtr0333175 20 201
6908 FBtr0301933 430 7303
6909 FBtr0085678 0 1632
6910 FBtr0301931 26 1206
6911 FBtr0301930 0 3675
6912 FBtr0083985 42 603
6913 FBtr0083984 0 4416
6914 FBtr0083987 76 3610
6915 FBtr0083986 60 2869
6916 FBtr0333166 0 2450
6917 FBtr0087295 0 1806
6918 FBtr0087294 116 1745
6919 FBtr0087297 114 1997
6920 FBtr0087296 0 2102
6921 FBtr0087291 0 783
6922 FBtr0087290 0 1014
6923 FBtr0087293 144 1761
6924 FBtr0087292 0 1605
6925 FBtr0087299 0 4914
6926 FBtr0087298 0 4401
6927 FBtr0290248 40 633
6928 FBtr0290249 0 1936
6929 FBtr0290240 0 2242
6930 FBtr0290241 40 2719
6931 FBtr0290242 134 1765
6932 FBtr0290243 0 802
6933 FBtr0290244 122 2186
6934 FBtr0290245 208 3858
6935 FBtr0290246 0 3405
6936 FBtr0290247 0 356
6937 FBtr0082583 0 1571
6938 FBtr0082580 66 902
6939 FBtr0082586 376 6724
6940 FBtr0082587 0 777
6941 FBtr0082584 0 1563
6942 FBtr0082585 92 1913
6943 FBtr0082588 0 1194
6944 FBtr0082589 112 1601
6945 FBtr0084984 0 1358
6946 FBtr0084985 0 1885
6947 FBtr0084987 130 2161
6948 FBtr0084980 52 733
6949 FBtr0084981 0 957
6950 FBtr0084982 0 978
6951 FBtr0084988 0 3487
6952 FBtr0084989 34 522
6953 FBtr0086164 84 1299
6954 FBtr0086165 238 3654
6955 FBtr0086160 300 4756
6956 FBtr0086161 0 4624
6957 FBtr0086162 0 1604
6958 FBtr0085588 0 1546
6959 FBtr0085587 0 3310
6960 FBtr0085586 236 3376
6961 FBtr0085585 0 2992
6962 FBtr0085584 0 1239
6963 FBtr0086168 0 693
6964 FBtr0086169 78 1362
6965 FBtr0085581 0 3108
6966 FBtr0078558 0 949
6967 FBtr0078559 0 3537
6968 FBtr0078554 100 1713
6969 FBtr0078555 168 2744
6970 FBtr0078556 152 2653
6971 FBtr0078557 200 2523
6972 FBtr0078552 0 1415
6973 FBtr0078553 72 1445
6974 FBtr0302569 0 2017
6975 FBtr0302568 264 4559
6976 FBtr0302561 180 3334
6977 FBtr0302560 0 5978
6978 FBtr0302563 0 2321
6979 FBtr0302562 0 2506
6980 FBtr0302567 258 2511
6981 FBtr0079018 0 1428
6982 FBtr0083606 0 2644
6983 FBtr0083607 174 2567
6984 FBtr0079203 0 1668
6985 FBtr0079202 0 5551
6986 FBtr0079201 0 1290
6987 FBtr0079200 0 712
6988 FBtr0079207 44 567
6989 FBtr0079204 0 584
6990 FBtr0079208 58 580
6991 FBtr0306280 28 392
6992 FBtr0091678 0 7987
6993 FBtr0091679 0 7987
6994 FBtr0306281 0 375
6995 FBtr0091677 0 162
6996 FBtr0091670 34 513
6997 FBtr0302905 0 3014
6998 FBtr0302904 0 818
6999 FBtr0302903 282 4133
7000 FBtr0302902 526 4526
7001 FBtr0302900 0 386
7002 FBtr0303218 86 1472
7003 FBtr0303219 444 4222
7004 FBtr0303210 0 1671
7005 FBtr0303211 108 1539
7006 FBtr0303212 0 2315
7007 FBtr0303213 0 943
7008 FBtr0303214 0 2039
7009 FBtr0303215 48 827
7010 FBtr0303217 172 2327
7011 FBtr0301218 0 408
7012 FBtr0301219 0 3098
7013 FBtr0301212 0 3866
7014 FBtr0301213 0 2921
7015 FBtr0301210 0 1350
7016 FBtr0301211 0 3429
7017 FBtr0301216 24 477
7018 FBtr0301217 0 466
7019 FBtr0301214 28 363
7020 FBtr0306726 22 398
7021 FBtr0079988 0 2080
7022 FBtr0079989 0 1431
7023 FBtr0073928 46 618
7024 FBtr0073929 0 772
7025 FBtr0333839 224 3996
7026 FBtr0333838 0 4822
7027 FBtr0333837 174 2640
7028 FBtr0333836 0 8589
7029 FBtr0333835 532 8583
7030 FBtr0333834 0 8583
7031 FBtr0333833 0 5546
7032 FBtr0333832 0 5669
7033 FBtr0333831 0 3439
7034 FBtr0333830 0 922
7035 FBtr0111304 0 398
7036 FBtr0111301 44 1823
7037 FBtr0111300 156 2403
7038 FBtr0302972 0 2665
7039 FBtr0302973 0 2908
7040 FBtr0306291 0 488
7041 FBtr0306290 0 482
7042 FBtr0302976 186 2741
7043 FBtr0302977 184 2970
7044 FBtr0302974 156 3001
7045 FBtr0302975 0 2711
7046 FBtr0302978 154 2651
7047 FBtr0302979 0 2278
7048 FBtr0070432 0 5863
7049 FBtr0331527 82 1352
7050 FBtr0331526 0 3360
7051 FBtr0331525 202 3366
7052 FBtr0331524 248 3363
7053 FBtr0331523 292 3939
7054 FBtr0075431 66 659
7055 FBtr0075432 0 513
7056 FBtr0331520 0 3434
7057 FBtr0078612 0 1773
7058 FBtr0078611 0 1273
7059 FBtr0078610 0 3050
7060 FBtr0078617 0 565
7061 FBtr0078616 0 1995
7062 FBtr0331529 0 2056
7063 FBtr0078614 0 909
7064 FBtr0071539 190 2928
7065 FBtr0071538 0 2662
7066 FBtr0085777 0 2206
7067 FBtr0331535 0 2782
7068 FBtr0071530 42 710
7069 FBtr0071533 0 692
7070 FBtr0071532 30 1934
7071 FBtr0071535 0 3354
7072 FBtr0071534 0 1448
7073 FBtr0071537 0 2758
7074 FBtr0071536 234 2992
7075 FBtr0085773 0 1794
7076 FBtr0089965 190 2531
7077 FBtr0089964 160 2485
7078 FBtr0089967 0 1248
7079 FBtr0089961 152 2501
7080 FBtr0089960 140 2003
7081 FBtr0089963 186 3054
7082 FBtr0089962 0 2651
7083 FBtr0089968 0 2194
7084 FBtr0078705 54 742
7085 FBtr0081858 106 1595
7086 FBtr0083141 0 1520
7087 FBtr0084825 0 1382
7088 FBtr0083140 0 1438
7089 FBtr0078604 78 972
7090 FBtr0084824 0 1482
7091 FBtr0083143 0 1572
7092 FBtr0078605 0 633
7093 FBtr0081855 0 619
7094 FBtr0081854 0 1837
7095 FBtr0083145 86 881
7096 FBtr0310566 0 2541
7097 FBtr0310567 0 2399
7098 FBtr0310564 0 2227
7099 FBtr0310565 164 2188
7100 FBtr0310562 0 3471
7101 FBtr0083147 0 6878
7102 FBtr0310560 0 690
7103 FBtr0310561 0 394
7104 FBtr0083146 96 1474
7105 FBtr0310568 0 2163
7106 FBtr0310569 0 2434
7107 FBtr0076168 130 2192
7108 FBtr0076163 0 668
7109 FBtr0076161 130 2320
7110 FBtr0076160 0 359
7111 FBtr0076165 224 3255
7112 FBtr0076164 12 755
7113 FBtr0074099 0 3192
7114 FBtr0290088 808 11549
7115 FBtr0290089 0 3355
7116 FBtr0290086 120 1941
7117 FBtr0290087 18 915
7118 FBtr0290085 14 561
7119 FBtr0290082 0 3723
7120 FBtr0290083 0 1202
7121 FBtr0290080 0 3715
7122 FBtr0290081 0 4288
7123 FBtr0074098 0 1393
7124 FBtr0333318 86 1445
7125 FBtr0333319 220 3388
7126 FBtr0073269 0 4443
7127 FBtr0073268 236 4283
7128 FBtr0073267 256 3833
7129 FBtr0073266 268 3995
7130 FBtr0073265 0 3887
7131 FBtr0073264 0 1127
7132 FBtr0073263 0 2209
7133 FBtr0333317 586 9456
7134 FBtr0333314 572 7521
7135 FBtr0073260 0 3657
7136 FBtr0074169 0 2813
7137 FBtr0074168 0 1241
7138 FBtr0299614 0 1338
7139 FBtr0299615 0 4390
7140 FBtr0299616 0 1862
7141 FBtr0299617 126 2027
7142 FBtr0299610 126 2362
7143 FBtr0299619 316 4445
7144 FBtr0073489 0 4893
7145 FBtr0073488 370 5296
7146 FBtr0073483 166 2554
7147 FBtr0073482 0 661
7148 FBtr0073481 0 11076
7149 FBtr0073480 220 2056
7150 FBtr0073487 316 4709
7151 FBtr0073486 0 4865
7152 FBtr0073485 0 4848
7153 FBtr0073484 0 2554
7154 FBtr0306521 350 6603
7155 FBtr0332193 98 1521
7156 FBtr0332192 0 2165
7157 FBtr0332191 0 2356
7158 FBtr0332190 0 978
7159 FBtr0332197 0 2333
7160 FBtr0332196 220 3103
7161 FBtr0332195 260 3603
7162 FBtr0332194 88 917
7163 FBtr0074288 0 1403
7164 FBtr0074289 126 1967
7165 FBtr0332199 0 1249
7166 FBtr0332198 0 4120
7167 FBtr0306520 584 9896
7168 FBtr0302716 0 7058
7169 FBtr0329838 0 8191
7170 FBtr0329839 0 5484
7171 FBtr0309521 0 689
7172 FBtr0329834 0 647
7173 FBtr0329835 0 785
7174 FBtr0329836 44 672
7175 FBtr0329837 0 604
7176 FBtr0329830 0 658
7177 FBtr0329831 0 452
7178 FBtr0329832 374 6454
7179 FBtr0329833 28 566
7180 FBtr0308954 662 8608
7181 FBtr0309523 0 937
7182 FBtr0308952 406 5345
7183 FBtr0308953 0 6816
7184 FBtr0309524 122 2088
7185 FBtr0306523 428 5631
7186 FBtr0309525 0 498
7187 FBtr0087963 0 72
7188 FBtr0087962 0 72
7189 FBtr0087961 0 72
7190 FBtr0087960 0 2139
7191 FBtr0087966 0 3516
7192 FBtr0087965 0 3460
7193 FBtr0087964 0 3530
7194 FBtr0309527 0 882
7195 FBtr0306522 0 6524
7196 FBtr0075885 62 1075
7197 FBtr0075884 0 976
7198 FBtr0075887 8 452
7199 FBtr0075886 92 1488
7200 FBtr0075883 0 3862
7201 FBtr0080467 0 1080
7202 FBtr0080466 124 1336
7203 FBtr0080465 0 818
7204 FBtr0080464 0 1169
7205 FBtr0080463 118 1888
7206 FBtr0080462 0 4166
7207 FBtr0080461 0 4903
7208 FBtr0080460 150 2512
7209 FBtr0080469 0 3071
7210 FBtr0080468 0 1945
7211 FBtr0299590 40 530
7212 FBtr0302415 42 581
7213 FBtr0084399 156 2391
7214 FBtr0086705 0 1173
7215 FBtr0086706 54 761
7216 FBtr0086707 0 2137
7217 FBtr0086700 0 2653
7218 FBtr0086701 0 2489
7219 FBtr0083028 180 2894
7220 FBtr0086708 0 1269
7221 FBtr0086709 0 2387
7222 FBtr0113569 0 139
7223 FBtr0113568 0 151
7224 FBtr0113561 0 141
7225 FBtr0113560 0 150
7226 FBtr0113563 0 135
7227 FBtr0113562 0 142
7228 FBtr0113565 0 138
