counter txid length
12238 NM_172056 3539
12239 NM_172057 3195
12240 NM_198085 1302
12241 NM_172058 3918
12242 NM_172059 3635
12243 NM_198081 4539
12244 NM_198080 4290
12245 NM_198083 1374
12246 NM_198082 2997
12247 NM_173179 2504
12248 NR_045277 1082
12249 NM_001103175 1811
12250 NM_001103176 2234
12251 NM_001103170 4049
12252 NM_181661 1631
12253 NM_001024649 4897
12254 NM_001024647 8861
12255 NM_001024644 1251
12256 NR_024283 1546
12257 NR_024280 2194
12258 NR_024281 2922
12259 NR_024284 2213
12260 NM_001146336 644
12261 NM_002764 2156
12262 NM_002765 2531
12263 NM_002766 2359
12264 NR_102431 866
12265 NM_031429 1345
12266 NM_002761 409
12267 NM_001292017 2162
12268 NM_002763 8172
12269 NM_001292019 3323
12270 NR_102436 3525
12271 NM_031427 8524
12272 NM_031426 3437
12273 NM_002768 2423
12274 NM_031420 1292
12275 NM_031423 1843
12276 NM_031422 2259
12277 NR_102435 4221
12278 NM_022103 3860
12279 NM_001025068 2409
12280 NM_001025069 2418
12281 NM_001114759 1653
12282 NM_005726 2039
12283 NM_175058 4808
12284 NM_175053 2788
12285 NM_175052 1865
12286 NM_001114753 3065
12287 NM_001114752 2914
12288 NM_175057 1049
12289 NM_175056 3619
12290 NM_175055 452
12291 NM_175054 412
12292 NM_001291813 2767
12293 NM_001145212 3913
12294 NM_001145210 2192
12295 NM_001145211 4040
12296 NM_207015 4912
12297 NM_207014 1748
12298 NM_207013 601
12299 NM_207012 5253
12300 NM_001291814 2471
12301 NM_005236 6761
12302 NM_005235 11923
12303 NM_005234 1804
12304 NM_005233 5809
12305 NM_005232 3363
12306 NM_005231 3281
12307 NM_001243308 750
12308 NM_032194 3692
12309 NM_032195 7503
12310 NM_032192 1844
12311 NM_032193 2785
12312 NR_001540 512
12313 NM_001102576 659
12314 NM_001242393 2855
12315 NR_001543 515
12316 NR_108110 808
12317 NM_001159554 2666
12318 NM_001269040 3564
12319 NM_020742 5706
12320 NR_037882 5772
12321 NM_015044 5973
12322 NR_111947 2214
12323 NR_111944 696
12324 NR_111945 2214
12325 NR_111942 1009
12326 NR_111943 781
12327 NR_111940 1826
12328 NM_018195 3741
12329 NM_001127389_10 1380
12330 NR_111948 3006
12331 NR_111949 1710
12332 NM_001161529 1981
12333 NR_024075 2732
12334 NM_001008410 3869
12335 NM_018919 4605
12336 NM_001220489 3904
12337 NM_001220488 4127
12338 NM_018914 4872
12339 NM_018915 4817
12340 NM_018916 4605
12341 NM_018917 4778
12342 NM_018910 5221
12343 NM_018911 5260
12344 NM_018912 4602
12345 NM_018913 4617
12346 NR_024071 3042
12347 NM_019063 5549
12348 NM_019062 1250
12349 NM_001113561 4944
12350 NM_019060 695
12351 NM_001113567 2819
12352 NM_019066 4298
12353 NM_019065 1606
12354 NM_019069 4183
12355 NR_003249 4245
12356 NM_001290321 11236
12357 NR_003244 2794
12358 NM_001290322 12481
12359 NM_001290325 4121
12360 NM_001290327 1177
12361 NR_003242 1905
12362 NM_001278284 2958
12363 NM_001278285 3166
12364 NM_001278286 3182
12365 NM_001278287 2874
12366 NM_001278280 2375
12367 NM_001278281 2123
12368 NM_001278282 3258
12369 NM_001278283 3338
12370 NM_001278288 3173
12371 NM_001278289 3322
12372 NM_001444 731
12373 NM_001445 578
12374 NM_001446 999
12375 NM_001447 14536
12376 NM_001440 6340
12377 NM_001441 2095
12378 NM_001442 838
12379 NM_001443 563
12380 NM_001448 3714
12381 NM_001449 2506
12382 NM_001164262 785
12383 NM_000316 2128
12384 NM_001253915 2540
12385 NM_001164261 785
12386 NM_000313 3580
12387 NM_000312 1780
12388 NM_000311 2740
12389 NM_000310 2504
12390 NM_001164269 2147
12391 NM_000319 3172
12392 NM_000318 4379
12393 NM_138788 2207
12394 NM_138789 1243
12395 NM_001257990 1910
12396 NR_029396 2139
12397 NM_138780 4726
12398 NM_001257997 3551
12399 NM_138782 4981
12400 NM_138783 2240
12401 NM_138785 1109
12402 NM_138786 3852
12403 NM_138787 894
12404 NM_001282541 3524
12405 NM_001257995 1168
12406 NM_001277397 864
12407 NM_001270622 11918
12408 NR_046811 824
12409 NM_001257994 2986
12410 NR_046817 661
12411 NM_001018160 1709
12412 NR_029390 2344
12413 NM_001127176 5155
12414 NM_001005361 3666
12415 NM_001145149_1 2536
12416 NM_153499 5560
12417 NM_153498 2240
12418 NM_173042 2174
12419 NM_153490 1715
12420 NM_153497 1994
12421 NM_173044 1566
12422 NR_073383 2752
12423 NM_001195291 2048
12424 NM_001195290 606
12425 NM_001195297 6259
12426 NM_001195296 6273
12427 NR_120465 586
12428 NM_001127174 4888
12429 NM_012240 1210
12430 NR_120464 465
12431 NM_006258 6628
12432 NM_006259 4822
12433 NR_120467 476
12434 NM_006251 5085
12435 NM_006252 9352
12436 NM_006253 2401
12437 NM_006254 2835
12438 NM_021903_2 4287
12439 NM_006256 6104
12440 NM_006257 3285
12441 NR_034081 1389
12442 NM_001011703 2684
12443 NR_034083 2227
12444 NR_034082 1728
12445 NR_034085 2764
12446 NR_034084 2270
12447 NR_034087 1095
12448 NM_001256021 3002
12449 NR_034089 4033
12450 NR_034088 1828
12451 NM_001011708 4255
12452 NM_001011709 2308
12453 NM_001291812 5101
12454 NM_001002018 793
12455 NM_001002019 1637
12456 NM_003774 5394
12457 NR_073388 1007
12458 NM_145912 5604
12459 NM_001195741 2664
12460 NM_001195740 2667
12461 NM_001256025 2712
12462 NM_001291530 1183
12463 NM_001080379 1545
12464 NM_001080378 1503
12465 NM_001199673 5156
12466 NM_001199672 6171
12467 NM_001161566 5530
12468 NM_032946 1613
12469 NM_001161564 5617
12470 NM_001161565 5554
12471 NM_001199679 6905
12472 NM_001161563 5641
12473 NM_001161560 5782
12474 NM_001161561 5719
12475 NM_003159 3431
12476 NM_003154 600
12477 NM_003155 3877
12478 NM_003156 4038
12479 NM_003157 3726
12480 NM_001160213 3675
12481 NM_003151 2826
12482 NM_003152 4300
12483 NM_001160210 3193
12484 NM_001002760_2 1204
12485 NM_001002760_1 1204
12486 NM_003776 774
12487 NM_001098376 1862
12488 NM_001257342 1584
12489 NM_001257343 1636
12490 NM_015478 3195
12491 NM_002013 1347
12492 NR_033884 4616
12493 NR_033885 621
12494 NM_001040445 6833
12495 NR_033887 3783
12496 NR_033880 1521
12497 NM_001040442 663
12498 NM_001040441 7368
12499 NR_033883 1799
12500 NM_001278914 3708
12501 NM_001278915 3798
12502 NM_001278916 3582
12503 NM_001278917 3750
12504 NR_033888 1721
12505 NM_001278911 2552
12506 NM_001278912 3726
12507 NM_001040448 213
12508 NM_013241 3854
12509 NM_013240 994
12510 NM_013243 3310
12511 NM_013242 1291
12512 NM_013245 2176
12513 NM_013244 1934
12514 NM_013247 2550
12515 NM_001003760 5743
12516 NM_013249 2668
12517 NM_013248 1117
12518 NM_014026 1479
12519 NM_014020 1429
12520 NM_014021 5897
12521 NM_003771 1644
12522 NM_014023 4611
12523 NM_014028 4467
12524 NM_015376 4336
12525 NM_015375 7909
12526 NM_015374 4001
12527 NM_015373 1131
12528 NM_015372 1247
12529 NM_015370 1070
12530 NM_194359 5172
12531 NR_027368 2370
12532 NM_015379 791
12533 NM_015378 16328
12534 NM_001282238 7827
12535 NM_001166118 1910
12536 NM_001166119 2642
12537 NM_002209 5209
12538 NM_002208 3861
12539 NM_002207 3962
12540 NM_002206 4122
12541 NM_001166110 4427
12542 NM_001282233 979
12543 NM_002203 7869
12544 NM_002202 2717
12545 NM_001282236 2210
12546 NM_001282237 8040
12547 NM_001563 3559
12548 NM_001562 1147
12549 NM_001561 5993
12550 NM_001256435 3508
12551 NM_001256434 3276
12552 NM_001163546 7766
12553 NM_001163547 7553
12554 NM_001163544 7937
12555 NM_001256430 4308
12556 NM_001256438 4267
12557 NM_001170553 3236
12558 NR_033263 2449
12559 NR_033264 628
12560 NR_033265 4505
12561 NR_033266 1137
12562 NR_033267 3160
12563 NR_033268 6204
12564 NR_033269 1660
12565 NM_001282587 9027
12566 NM_001282584 2231
12567 NM_001282585 2008
12568 NM_001282582 2312
12569 NM_001282583 2731
12570 NR_077235 3349
12571 NR_077234 3353
12572 NM_004143 1243
12573 NM_001282588 2397
12574 NM_001282589 2501
12575 NM_014680 7435
12576 NM_014681 4372
12577 NR_103732_1 593
12578 NM_014683 9139
12579 NR_120568 501
12580 NR_120569 422
12581 NM_014686 6683
12582 NM_014687 6750
12583 NM_014688 4739
12584 NM_014689 7431
12585 NR_120566 717
12586 NR_120567 3831
12587 NR_120560 461
12588 NR_120561 348
12589 NR_120562 336
12590 NR_120563 1933
12591 NM_001093728 1929
12592 NM_001093729 2817
12593 NM_001093726 2174
12594 NM_001093725 6124
12595 NM_001099409 5180
12596 NM_001099408 1974
12597 NM_198690 1256
12598 NM_000213 5919
12599 NM_001099401 1775
12600 NM_001099400 1708
12601 NM_001099403 3129
12602 NM_001099402 2606
12603 NM_001099405 8450
12604 NM_001099404 8504
12605 NM_001099407 3500
12606 NM_001099406 1666
12607 NM_007247 8171
12608 NM_007240 1249
12609 NM_007241 1213
12610 NM_014976 6416
12611 NM_014977 4937
12612 NM_014974 7896
12613 NM_001013839 4805
12614 NM_014972 2259
12615 NM_000214 5987
12616 NM_014970 2997
12617 NM_014971 7458
12618 NM_001005353 6998
12619 NM_001013836 2701
12620 NM_001013837 2698
12621 NM_014978 5757
12622 NM_014979 2362
12623 NM_018079 3694
12624 NM_018078 4048
12625 NM_015089 7771
12626 NM_015088 17950
12627 NM_018073 3352
12628 NM_018072 8484
12629 NM_176825 2828
12630 NM_018070 3194
12631 NM_176823 4279
12632 NM_018076 3583
12633 NM_018075 2734
12634 NM_015082 5382
12635 NM_001206955 5206
12636 NM_133639 1705
12637 NM_001206957 1842
12638 NM_001206956 3925
12639 NM_001206951 2049
12640 NM_001206950 2087
12641 NM_007249 10909
12642 NM_001171603 6305
12643 NM_001102402 2164
12644 NM_001171606 6436
12645 NM_001100111 682
12646 NM_001100118 2545
12647 NM_001100119 2639
12648 NM_001288661 3278
12649 NM_001288660 2910
12650 NM_001288662 3101
12651 NM_001288665 926
12652 NM_001288667 999
12653 NM_001288666 736
12654 NR_109861 791
12655 NM_001288668 905
12656 NM_001142339 6032
12657 NM_001142333 4694
12658 NM_001142334 4007
12659 NM_001201459 2081
12660 NM_001206488 2052
12661 NM_001169106 4522
12662 NM_001169 1308
12663 NM_001168 2631
12664 NM_001201451 2677
12665 NM_001201450 2707
12666 NM_001165 6912
12667 NM_001206480 5369
12668 NM_001163 6584
12669 NM_001206486 1997
12670 NM_001161 1075
12671 NM_001206484 2035
12672 NM_001090_1 3350
12673 NM_001254723 3758
12674 NM_012274 501
12675 NM_001142482 2015
12676 NM_001142483 2304
12677 NM_001142480 2099
12678 NM_001142481 2008
12679 NM_020070 900
12680 NM_033427 5969
12681 NM_033426 4348
12682 NM_001037171 1727
12683 NM_001037172 3281
12684 NM_001037175 1096
12685 NM_001037174 2913
12686 NR_024044 189
12687 NR_024045 1883
12688 NR_024046 1012
12689 NR_024047 2842
12690 NM_001289136 6370
12691 NR_024041 629
12692 NM_001284326 3396
12693 NM_001289135 6382
12694 NM_001289139 7758
12695 NR_024048 1919
12696 NR_024049 1309
12697 NM_004020 7080
12698 NM_001032288 2158
12699 NM_001032289 2029
12700 NM_001032284 3854
12701 NM_014142 1204
12702 NM_001032280 3808
12703 NM_001032281 1149
12704 NM_001032282 3257
12705 NM_001032283 4181
12706 NM_024315 1043
12707 NM_024316 924
12708 NM_024311 2706
12709 NM_024310 1739
12710 NM_024313 2840
12711 NM_024312 5630
12712 NM_024319 1290
12713 NM_024318 1447
12714 NR_036188 60
12715 NM_005151 4156
12716 NM_001136153_1 2607
12717 NR_044996_2 615
12718 NM_002746 1876
12719 NM_080830 448
12720 NR_102736 805
12721 NM_001145769 3609
12722 NM_139030 1487
12723 NM_001171184 6835
12724 NM_001171186 1543
12725 NM_001171183 704
12726 NM_001171182 2147
12727 NM_032609 684
12728 NR_026558 529
12729 NR_026559 1681
12730 NR_026554 2943
12731 NR_026555 2091
12732 NR_026556 6123
12733 NR_026550 2392
12734 NR_026551 994
12735 NR_026552 870
12736 NR_026553 514
12737 NM_178505 5155
12738 NM_001286212 2899
12739 NM_001286213 2866
12740 NM_001286210 4807
12741 NM_001286211 2869
12742 NM_001286216 2831
12743 NM_001286215 1921
12744 NR_033255 1118
12745 NM_001286219 9659
12746 NM_139032 2747
12747 NM_001102614 1195
12748 NM_080571 1608
12749 NM_078474 1407
12750 NR_110569 1116
12751 NM_152228 2559
12752 NR_110563 930
12753 NR_110562 1033
12754 NM_152221 2792
12755 NR_110560 1966
12756 NM_152227 2300
12757 NR_110566 2293
12758 NR_110565 2539
12759 NR_110564 686
12760 NM_001098503 3174
12761 NM_003574 6994
12762 NM_001271899 2047
12763 NM_001271896 2399
12764 NM_001271895 2543
12765 NM_001271893 969
12766 NM_001271890 3608
12767 NM_001271891 3606
12768 NM_139034 2851
12769 NM_183353 10629
12770 NM_183352 1437
12771 NM_183357 6098
12772 NM_183356 2357
12773 NR_036203 85
12774 NM_022006 713
12775 NM_001111039 2833
12776 NM_001111038 2804
12777 NM_022003 2056
12778 NM_022002 2743
12779 NM_001111033 8405
12780 NM_001111032 8636
12781 NM_001111031 8761
12782 NM_001256861_1 1593
12783 NM_001111036 1558
12784 NM_001111035 1631
12785 NM_001111034 1608
12786 NR_036202 81
12787 NR_037175_6 1333
12788 NM_001289950 1273
12789 NM_001289951 3994
12790 NM_001289952 4062
12791 NM_001289953 799
12792 NM_001018837 1035
12793 NM_174928 872
12794 NR_023386 5368
12795 NR_023387 706
12796 NR_023384 2430
12797 NR_023385 2142
12798 NR_023382 2821
12799 NR_023383 1761
12800 NR_023380 4204
12801 NR_023389 1270
12802 NM_006140_1 1853
12803 NR_045864 6580
12804 NR_045863 2870
12805 NR_045862 5901
12806 NR_045861 6538
12807 NM_001242418 2468
12808 NR_001530_1 1637
12809 NM_198689 1580
12810 NM_198688 1238
12811 NM_012129 3617
12812 NM_001243193 1062
12813 NM_174923 1258
12814 NM_001100625 2262
12815 NM_201262 781
12816 NM_001135208 646
12817 NM_014734 5393
12818 NM_001261822 1376
12819 NM_001261823 4233
12820 NM_001261820 2135
12821 NM_001261821 2120
12822 NM_001261826 5056
12823 NM_001261827 3400
12824 NM_001261824 1125
12825 NM_001261825 1695
12826 NM_001261828 3451
12827 NM_001261829 4872
12828 NM_198681 5273
12829 NR_026564 1725
12830 NM_198687 1643
12831 NR_026567 2015
12832 NM_001242415 3082
12833 NR_110689 1742
12834 NM_021068 981
12835 NM_021069 6344
12836 NM_021064 498
12837 NM_021065 510
12838 NM_021066 439
12839 NM_021067 3289
12840 NM_021061 6364
12841 NM_021062 431
12842 NM_021063 487
12843 NM_001143773 3548
12844 NM_001178087_1 699
12845 NM_153335 2772
12846 NM_001143770 3346
12847 NM_201536 2013
12848 NM_201537 2055
12849 NM_201535 2122
12850 NM_201532 3816
12851 NM_201533 3552
12852 NM_133269 1605
12853 NM_133266 8872
12854 NM_133267 1212
12855 NM_133264 5525
12856 NM_001143774 3360
12857 NM_133262 632
12858 NM_133263 10627
12859 NM_201538 1990
12860 NM_201539 2032
12861 NM_001193611 2186
12862 NM_001193610 2321
12863 NM_001193613 1916
12864 NM_001193612 2423
12865 NM_145652 1018
12866 NM_001193617 2667
12867 NM_003319 82027
12868 NR_024567 3182
12869 NM_003317 2336
12870 NM_003314 1482
12871 NM_003315 2078
12872 NR_024563 3877
12873 NM_003313 1358
12874 NM_003310 1721
12875 NM_003311 920
12876 NR_046742 395
12877 NR_046740 398
12878 NM_006117 1393
12879 NM_001145147 2457
12880 NM_144682 8469
12881 NM_144683 1921
12882 NM_198124 13016
12883 NM_144681 1380
12884 NM_144686 2463
12885 NM_198123 13124
12886 NM_198120 2314
12887 NM_144685 2452
12888 NM_153048 2959
12889 NM_144688 2383
12890 NM_144689 2973
12891 NM_198128 3001
12892 NM_001145143 1609
12893 NM_004708 604
12894 NM_006111 1934
12895 NM_001198945 3967
12896 NM_006110 3421
12897 NM_145159 5721
12898 NM_173596 1994
12899 NM_001177802 1166
12900 NM_020338 7555
12901 NM_020337 8797
12902 NM_020336 8673
12903 NM_020335 5352
12904 NM_001198941 4399
12905 NM_001135934 3209
12906 NM_001198942 5912
12907 NM_001177520 2315
12908 NM_001198943 5655
12909 NR_024510_1 3604
12910 NR_037161 1318
12911 NM_006119 949
12912 NM_175931 4038
12913 NM_175932 1763
12914 NM_001145149 2536
12915 NR_046091 1195
12916 NM_001135935 3215
12917 NR_046090 1504
12918 NM_001277335_1 2794
12919 NM_001287813 3214
12920 NR_046096 2138
12921 NM_002041 1647
12922 NM_002040 5180
12923 NM_002043 2081
12924 NM_002042 3161
12925 NM_002045 1708
12926 NR_046095 3667
12927 NM_002047 2749
12928 NM_002046 1401
12929 NM_002049 1479
12930 NM_002048 2828
12931 NM_001287810 4583
12932 NM_001135936 3125
12933 NM_001039132 1265
12934 NM_001039131 2493
12935 NM_001039130 2628
12936 NM_001135937 10446
12937 NR_002179_2 166
12938 NR_002179_1 166
12939 NM_002597 1228
12940 NM_002596 3184
12941 NM_002595 4185
12942 NM_002594 4778
12943 NM_002593 1620
12944 NM_002592 1355
12945 NM_002591 2685
12946 NM_002590 4003
12947 NM_000434_6 2071
12948 NM_002599 4316
12949 NM_002598 3133
12950 NM_001190992 2448
12951 NM_001190991 1130
12952 NM_001190997 1950
12953 NM_001190996 1605
12954 NM_001190995 4703
12955 NM_001291528 1228
12956 NR_039697 71
12957 NR_039696 66
12958 NR_039695 72
12959 NR_039694 80
12960 NM_032547 1964
12961 NM_032546 2060
12962 NM_032545 1672
12963 NR_039690 86
12964 NM_032549 1523
12965 NM_032548 1987
12966 NR_039698 56
12967 NM_033632 3909
12968 NM_001080137_6 1293
12969 NM_033630 902
12970 NM_033631 8487
12971 NM_001080137_3 1293
12972 NM_033637 6164
12973 NM_001080137_1 1293
12974 NM_182919 2722
12975 NM_001080137_8 1293
12976 NM_001025239 1332
12977 NM_001025238 1312
12978 NM_001025231 2523
12979 NM_001025233 3897
12980 NM_001025232 686
12981 NM_001025235 1425
12982 NM_001025234 1426
12983 NM_001025237 1462
12984 NM_001025236 1430
12985 NM_152270 4999
12986 NR_048536 2589
12987 NM_001199017 3013
12988 NR_110531 620
12989 NR_048538 6143
12990 NR_048539 6099
12991 NR_110532 510
12992 NM_024762 2352
12993 NM_018279 4658
12994 NM_001145409 3047
12995 NM_001171155 339
12996 NM_018275 2514
12997 NM_152274 1288
12998 NM_001145404 3228
12999 NM_018271 1981
13000 NM_001145402 3183
13001 NM_018273 2249
13002 NM_152275 4669
13003 NM_001105250 8659
13004 NM_012338 2564
13005 NM_012339 1699
13006 NM_012336 1621
13007 NM_012337 1795
13008 NM_012334 11430
13009 NM_001115016 5240
13010 NM_012333 2565
13011 NM_012330 8499
13012 NM_012331 1535
13013 NM_001195129 2157
13014 NR_036253 95
13015 NR_036250 67
13016 NR_036251 67
13017 NR_036256 105
13018 NR_036257 79
13019 NR_036254 65
13020 NR_110539 1582
13021 NM_006778_4 3545
13022 NR_036258 56
13023 NR_036259 99
13024 NM_001195125 973
13025 NM_001195124 1156
13026 NM_001195127 702
13027 NM_005066 3073
13028 NM_005067 2620
13029 NM_005064 626
13030 NM_005065 7927
13031 NM_005063 5468
13032 NM_005060 3066
13033 NM_005061 1529
13034 NM_005068 3995
13035 NM_005069 4177
13036 NM_001271669 1307
13037 NM_001271668 1361
13038 NM_001193532 1133
13039 NM_139265 2893
13040 NM_001271661 5642
13041 NM_001271662 6008
13042 NM_001271665 1201
13043 NR_104182 1518
13044 NM_001271667 1457
13045 NM_001761 4287
13046 NM_001760 2085
13047 NM_001763 2095
13048 NM_001762 2664
13049 NM_001765 2592
13050 NM_001764 1396
13051 NM_001767 1531
13052 NM_001766 3783
13053 NM_001769 1314
13054 NM_001768 2912
13055 NM_018899 6036
13056 NM_018898 5475
13057 NM_018891 4522
13058 NM_018890 2398
13059 NM_024881 5093
13060 NM_018897 12394
13061 NM_018896 8246
13062 NM_025204 2315
13063 NM_025205 1281
13064 NM_020343 9426
13065 NM_025207 2239
13066 NM_025201 3721
13067 NM_025202 1990
13068 NM_025203 3894
13069 NM_002186_1 2153
13070 NM_025208 3993
13071 NM_025209 4161
13072 NM_153228 2426
13073 NM_004224 2020
13074 NM_153229 2732
13075 NM_001278324 662
13076 NM_001278323 702
13077 NM_001278322 3497
13078 NM_001278320 748
13079 NM_001165975 3089
13080 NM_015948 2222
13081 NM_015949 2088
13082 NM_016366 957
13083 NM_016361 1808
13084 NM_016360 1469
13085 NM_016363 2262
13086 NM_016362 528
13087 NM_015941 2186
13088 NM_015942 1470
13089 NM_001253891 2325
13090 NM_016369 3359
13091 NM_001276478 2439
13092 NM_015946 2921
13093 NM_138425 543
13094 NM_138424 2003
13095 NM_138426 4793
13096 NM_138421 1531
13097 NM_138420 18317
13098 NM_138423 3985
13099 NM_182913 2689
13100 NM_001291997 2417
13101 NM_138428 5761
13102 NR_031572 92
13103 NR_031573 87
13104 NR_031570 82
13105 NR_031571 85
13106 NR_031576 83
13107 NR_031577 98
13108 NR_031574 138
13109 NR_031575 85
13110 NM_007331 5172
13111 NM_007332 5190
13112 NR_031579 89
13113 NM_007334 3165
13114 NM_007335 5614
13115 NM_007337 5490
13116 NR_105037 4034
13117 NR_105036 4033
13118 NR_105035 4089
13119 NR_105034 3903
13120 NM_001253764 1264
13121 NM_001164436 1881
13122 NM_001164435 253
13123 NM_001164434 293
13124 NR_105039 660
13125 NR_040513 678
13126 NM_001126242 4971
13127 NM_001126240 5120
13128 NM_001126241 5026
13129 NM_001080506 1888
13130 NM_001080507 677
13131 NM_001080504 4283
13132 NM_001080505 1971
13133 NM_001080503 1063
13134 NM_001080500 908
13135 NM_001080501 937
13136 NM_001122956 2218
13137 NM_001122957 2221
13138 NM_001122955 2006
13139 NM_001122951 1242
13140 NM_001078170 5500
13141 NM_001078171 1243
13142 NM_001078172 1259
13143 NM_001078173 2033
